date,cat_code,cat_name,qty_net,qty_sold,qty_returned,revenue_net,n_items,avg_retail_price,avg_wholesale_price
2023-01-31,1011010801,食用菌,104.426,104.426,0.0,710.6556,11,6.8054,4.4901
2023-02-01,1011010101,花叶类,156.42,156.42,0.0,1026.3592,15,6.5616,4.3874
2023-02-01,1011010201,花菜类,33.307,33.307,0.0,317.3828,2,9.529,6.4356
2023-02-01,1011010402,水生根茎类,32.281,33.281,1.0,214.7728,4,6.7778,4.7848
2023-02-01,1011010501,茄类,12.689,12.689,0.0,177.64600000000002,2,14.0,8.4706
2023-02-01,1011010504,辣椒类,136.909,136.909,0.0,802.776,10,5.8636,3.427
2023-02-01,1011010801,食用菌,92.321,92.321,0.0,656.5018,10,7.1111,4.803
2023-02-02,1011010101,花叶类,204.688,204.688,0.0,1144.1902,15,5.5899,3.9911
2023-02-02,1011010201,花菜类,41.747,41.747,0.0,404.3669,2,9.6861,6.742
2023-02-02,1011010402,水生根茎类,32.251999999999995,32.251999999999995,0.0,236.2056,4,7.3238,4.8998
2023-02-02,1011010501,茄类,15.700999999999999,15.700999999999999,0.0,193.772,2,12.3414,8.4795
2023-02-02,1011010504,辣椒类,142.663,142.663,0.0,930.3378,12,6.5212,4.0599
2023-02-02,1011010801,食用菌,125.85300000000001,125.85300000000001,0.0,855.031,10,6.7939,4.7352
2023-02-03,1011010101,花叶类,189.282,189.282,0.0,1177.8684,14,6.2228,4.5838
2023-02-03,1011010201,花菜类,53.285,53.285,0.0,514.7936,2,9.6611,6.4181
2023-02-03,1011010402,水生根茎类,54.970000000000006,54.970000000000006,0.0,338.7464,4,6.1624,4.124
2023-02-03,1011010501,茄类,14.786,14.786,0.0,177.43200000000002,2,12.0,8.5984
2023-02-03,1011010504,辣椒类,187.654,187.654,0.0,1212.2277,10,6.4599,3.8398
2023-02-03,1011010801,食用菌,125.441,125.441,0.0,729.289,11,5.8138,4.235
2023-02-04,1011010101,花叶类,252.725,252.725,0.0,1719.3176,18,6.8031,4.6848
2023-02-04,1011010201,花菜类,39.93,39.93,0.0,402.7608,2,10.0867,6.3153
2023-02-04,1011010402,水生根茎类,85.60499999999999,85.60499999999999,0.0,543.6184,4,6.3503,3.9446
2023-02-04,1011010501,茄类,20.698,20.698,0.0,248.376,2,12.0,8.7404
2023-02-04,1011010504,辣椒类,232.87099999999998,232.87099999999998,0.0,1562.6496000000002,13,6.7104,3.8926
2023-02-04,1011010801,食用菌,126.55,126.55,0.0,762.7550000000001,11,6.0273,3.8621
2023-02-05,1011010101,花叶类,281.351,281.351,0.0,1788.4028,17,6.3565,4.027
2023-02-05,1011010201,花菜类,39.59,39.59,0.0,391.18039999999996,3,9.8808,6.2739
2023-02-05,1011010402,水生根茎类,83.513,83.513,0.0,483.5876,5,5.7906,4.5233
2023-02-05,1011010501,茄类,15.281,15.281,0.0,183.372,2,12.0,8.378
2023-02-05,1011010504,辣椒类,140.199,140.199,0.0,1154.9584,13,8.238,4.9945
2023-02-05,1011010801,食用菌,112.777,112.777,0.0,972.5326,12,8.6235,5.5851
2023-02-06,1011010101,花叶类,179.662,179.662,0.0,912.0412,19,5.0764,3.1285
2023-02-06,1011010201,花菜类,34.646,34.646,0.0,350.61879999999996,2,10.12,6.6564
2023-02-06,1011010402,水生根茎类,11.684,11.684,0.0,69.692,3,5.9647,4.637
2023-02-06,1011010501,茄类,12.377,12.377,0.0,148.524,2,12.0,7.833
2023-02-06,1011010504,辣椒类,91.363,91.363,0.0,550.9554,11,6.0304,3.2582
2023-02-06,1011010801,食用菌,79.476,79.476,0.0,616.9757,14,7.763,5.3054
2023-02-07,1011010101,花叶类,154.543,154.543,0.0,784.7646,17,5.078,3.1324
2023-02-07,1011010201,花菜类,33.83,33.83,0.0,372.68420000000003,2,11.0164,6.8052
2023-02-07,1011010402,水生根茎类,25.653,25.653,0.0,150.2208,4,5.8559,3.8695
2023-02-07,1011010501,茄类,12.441,12.441,0.0,149.292,2,12.0,7.5947
2023-02-07,1011010504,辣椒类,99.937,99.937,0.0,643.4482,10,6.4385,3.875
2023-02-07,1011010801,食用菌,63.807,63.807,0.0,471.55100000000004,10,7.3903,5.1597
2023-02-08,1011010101,花叶类,161.297,161.297,0.0,903.4744000000001,17,5.6013,3.4816
2023-02-08,1011010201,花菜类,35.924,35.924,0.0,389.9992,2,10.8562,6.8141
2023-02-08,1011010402,水生根茎类,39.347,40.347,1.0,240.49560000000002,5,6.2284,3.9466
2023-02-08,1011010501,茄类,8.429,8.429,0.0,101.14800000000001,2,12.0,7.5463
2023-02-08,1011010504,辣椒类,93.975,93.975,0.0,579.297,12,6.1644,3.3328
2023-02-08,1011010801,食用菌,75.372,75.372,0.0,481.1622,9,6.3838,4.547
2023-02-09,1011010101,花叶类,203.645,203.645,0.0,1068.3908000000001,17,5.2463,3.2329
2023-02-09,1011010201,花菜类,30.833,30.833,0.0,319.5675,2,10.3645,6.9517
2023-02-09,1011010402,水生根茎类,42.757,42.757,0.0,286.5624,5,6.7021,4.4984
2023-02-09,1011010501,茄类,13.362000000000002,13.362000000000002,0.0,160.344,2,12.0,7.2278
2023-02-09,1011010504,辣椒类,138.13,138.13,0.0,864.0664,12,6.2555,3.2103
2023-02-09,1011010801,食用菌,88.67,88.67,0.0,606.5442,11,6.8405,4.8446
2023-02-10,1011010101,花叶类,175.847,175.847,0.0,960.4128000000001,18,5.4616,3.2172
2023-02-10,1011010201,花菜类,31.996000000000002,31.996000000000002,0.0,358.9261,2,11.2178,6.9862
2023-02-10,1011010402,水生根茎类,49.257,49.257,0.0,335.394,4,6.8091,4.6118
2023-02-10,1011010501,茄类,12.793999999999999,12.793999999999999,0.0,153.528,2,12.0,6.8867
2023-02-10,1011010504,辣椒类,125.468,125.468,0.0,785.3334,12,6.2592,3.2945
2023-02-10,1011010801,食用菌,103.7,103.7,0.0,770.8558,10,7.4335,5.0823
2023-02-11,1011010101,花叶类,243.90800000000002,243.90800000000002,0.0,1427.4924,19,5.8526,3.6832
2023-02-11,1011010201,花菜类,53.417,53.417,0.0,534.17,2,10.0,6.896
2023-02-11,1011010402,水生根茎类,77.149,77.149,0.0,482.5978,4,6.2554,4.2894
2023-02-11,1011010501,茄类,16.919,16.919,0.0,176.416,2,10.4271,6.6176
2023-02-11,1011010504,辣椒类,164.9,164.9,0.0,1042.9868000000001,12,6.325,3.2286
2023-02-11,1011010801,食用菌,143.531,143.531,0.0,1021.1110000000001,12,7.1142,4.8024
2023-02-12,1011010101,花叶类,309.307,309.307,0.0,1602.2993999999999,18,5.1803,3.03
2023-02-12,1011010201,花菜类,48.809,48.809,0.0,482.39,2,9.8832,6.7929
2023-02-12,1011010402,水生根茎类,74.087,74.087,0.0,422.04999999999995,4,5.6967,3.8307
2023-02-12,1011010501,茄类,28.032,28.032,0.0,286.478,2,10.2197,6.1529
2023-02-12,1011010504,辣椒类,158.806,158.806,0.0,1143.26,13,7.1991,4.1357
2023-02-12,1011010801,食用菌,109.179,109.179,0.0,793.2570000000001,10,7.2656,4.6474
2023-02-13,1011010101,花叶类,226.189,226.189,0.0,1089.286,19,4.8158,2.6859
2023-02-13,1011010201,花菜类,33.601,33.601,0.0,322.3692,2,9.594,6.3401
2023-02-13,1011010402,水生根茎类,30.456000000000003,30.456000000000003,0.0,260.6152,3,8.5571,5.9353
2023-02-13,1011010501,茄类,14.142999999999999,14.142999999999999,0.0,143.554,2,10.1502,6.1386
2023-02-13,1011010504,辣椒类,107.056,107.056,0.0,650.209,13,6.0735,3.3493
2023-02-13,1011010801,食用菌,103.14699999999999,103.14699999999999,0.0,714.7214,12,6.9291,4.5136
2023-02-14,1011010101,花叶类,160.285,160.285,0.0,806.7142,15,5.033,2.844
2023-02-14,1011010201,花菜类,37.56,37.56,0.0,351.0848,2,9.3473,6.2538
2023-02-14,1011010402,水生根茎类,39.561,39.561,0.0,237.6,3,6.0059,4.4175
2023-02-14,1011010501,茄类,14.301,14.301,0.0,149.06199999999998,3,10.4232,6.7819
2023-02-14,1011010504,辣椒类,108.672,108.672,0.0,632.6418,10,5.8216,3.07
2023-02-14,1011010801,食用菌,75.069,75.069,0.0,530.242,9,7.0634,4.7173
2023-02-15,1011010101,花叶类,184.475,184.475,0.0,902.4196000000001,19,4.8918,2.8609
2023-02-15,1011010201,花菜类,31.354999999999997,31.354999999999997,0.0,286.94919999999996,2,9.1516,5.7366
2023-02-15,1011010402,水生根茎类,41.209,41.209,0.0,221.06,3,5.3644,3.8684
2023-02-15,1011010501,茄类,6.735,6.735,0.0,75.498,2,11.2098,7.603
2023-02-15,1011010504,辣椒类,105.647,105.647,0.0,627.5458,9,5.94,3.0699
2023-02-15,1011010801,食用菌,72.325,72.525,0.2,546.0440000000001,10,7.5787,4.7687
2023-02-16,1011010101,花叶类,155.351,155.351,0.0,772.8698,19,4.975,2.8965
2023-02-16,1011010201,花菜类,34.159,34.159,0.0,315.6092,2,9.2394,5.7199
2023-02-16,1011010402,水生根茎类,32.783,32.783,0.0,226.0328,3,6.8948,4.7462
2023-02-16,1011010501,茄类,7.394,7.394,0.0,87.924,3,11.8913,8.0022
2023-02-16,1011010504,辣椒类,105.95,105.95,0.0,619.7962,12,5.8499,3.1944
2023-02-16,1011010801,食用菌,74.701,74.701,0.0,527.0584,10,7.0556,4.5965
2023-02-17,1011010101,花叶类,160.609,160.609,0.0,858.3024,21,5.344,3.2048
2023-02-17,1011010201,花菜类,38.594,38.594,0.0,359.78959999999995,3,9.3224,5.5691
2023-02-17,1011010402,水生根茎类,28.470999999999997,28.470999999999997,0.0,190.9744,3,6.7077,5.1703
2023-02-17,1011010501,茄类,8.283000000000001,8.283000000000001,0.0,100.256,3,12.1038,8.4791
2023-02-17,1011010504,辣椒类,136.31900000000002,136.31900000000002,0.0,746.06,12,5.4729,2.9505
2023-02-17,1011010801,食用菌,104.876,104.876,0.0,608.1616,11,5.7989,3.1707
2023-02-18,1011010101,花叶类,285.815,285.815,0.0,1782.7636,21,6.2375,3.6769
2023-02-18,1011010201,花菜类,48.488,48.488,0.0,445.80959999999993,2,9.1942,5.5609
2023-02-18,1011010402,水生根茎类,65.745,65.745,0.0,425.94640000000004,3,6.4788,4.6805
2023-02-18,1011010501,茄类,21.073999999999998,21.073999999999998,0.0,252.888,2,12.0,7.7034
2023-02-18,1011010504,辣椒类,181.095,181.095,0.0,1069.3938,10,5.9051,3.0497
2023-02-18,1011010801,食用菌,134.317,134.317,0.0,1023.206,12,7.6179,4.8028
2023-02-19,1011010101,花叶类,230.404,230.404,0.0,1225.1448,21,5.3174,3.37
2023-02-19,1011010201,花菜类,45.805,45.805,0.0,385.0444,2,8.4062,5.4344
2023-02-19,1011010402,水生根茎类,48.268,48.268,0.0,332.6368,3,6.8915,4.5717
2023-02-19,1011010501,茄类,17.567,17.567,0.0,212.152,3,12.0767,8.5825
2023-02-19,1011010504,辣椒类,162.066,162.066,0.0,956.3342,10,5.9009,3.2877
2023-02-19,1011010801,食用菌,105.09700000000001,105.09700000000001,0.0,776.8798,10,7.392,4.764
2023-02-20,1011010101,花叶类,138.164,139.164,1.0,655.404,20,4.7592,2.9312
2023-02-20,1011010201,花菜类,29.447000000000003,29.447000000000003,0.0,250.55719999999997,2,8.5088,5.5168
2023-02-20,1011010402,水生根茎类,24.15,24.15,0.0,156.9848,3,6.5004,4.5558
2023-02-20,1011010501,茄类,7.390999999999999,7.390999999999999,0.0,91.786,2,12.4186,9.0719
2023-02-20,1011010504,辣椒类,61.627,61.627,0.0,450.39000000000004,8,7.3083,4.6782
2023-02-20,1011010801,食用菌,64.776,65.776,1.0,404.6334,9,6.2414,4.2395
2023-02-21,1011010101,花叶类,150.154,150.154,0.0,763.9846,17,5.088,3.1782
2023-02-21,1011010201,花菜类,29.466,29.466,0.0,253.495,3,8.603,5.3571
2023-02-21,1011010402,水生根茎类,24.144,24.144,0.0,161.428,3,6.6861,4.8047
2023-02-21,1011010501,茄类,12.593,12.593,0.0,151.11599999999999,2,12.0,8.6977
2023-02-21,1011010504,辣椒类,101.221,101.221,0.0,655.904,11,6.4799,3.9262
2023-02-21,1011010801,食用菌,55.615,55.615,0.0,394.94,8,7.1013,4.8852
2023-02-22,1011010101,花叶类,138.874,138.874,0.0,722.1778,18,5.2002,3.2472
2023-02-22,1011010201,花菜类,29.54,29.54,0.0,239.25719999999995,2,8.0994,5.1396
2023-02-22,1011010402,水生根茎类,31.124,31.124,0.0,202.9924,3,6.5221,4.4756
2023-02-22,1011010501,茄类,9.991,9.991,0.0,119.892,2,12.0,8.8323
2023-02-22,1011010504,辣椒类,82.293,82.293,0.0,618.3119999999999,11,7.5135,4.7588
2023-02-22,1011010801,食用菌,74.474,74.474,0.0,457.1504,9,6.1384,4.1581
2023-02-23,1011010101,花叶类,154.467,154.467,0.0,781.4976,19,5.0593,3.2188
2023-02-23,1011010201,花菜类,33.284,33.284,0.0,250.2246,3,7.5179,5.106
2023-02-23,1011010402,水生根茎类,22.517,22.517,0.0,127.3514,3,5.6558,4.1304
2023-02-23,1011010501,茄类,11.309999999999999,11.309999999999999,0.0,139.09,3,12.298,9.0956
2023-02-23,1011010504,辣椒类,104.048,104.048,0.0,658.6238,11,6.33,4.1439
2023-02-23,1011010801,食用菌,77.906,77.906,0.0,494.1822,9,6.3433,4.4195
2023-02-24,1011010101,花叶类,134.956,134.956,0.0,704.118,16,5.2174,3.061
2023-02-24,1011010201,花菜类,31.169999999999998,31.169999999999998,0.0,267.2292,2,8.5733,5.5187
2023-02-24,1011010402,水生根茎类,35.391,35.391,0.0,209.10160000000002,3,5.9083,4.4083
2023-02-24,1011010501,茄类,11.328,11.328,0.0,151.482,3,13.3724,9.0158
2023-02-24,1011010504,辣椒类,134.183,134.183,0.0,864.0634,11,6.4394,4.0153
2023-02-24,1011010801,食用菌,83.785,83.785,0.0,615.6348,9,7.3478,4.8432
2023-02-25,1011010101,花叶类,219.47,219.47,0.0,1136.8502,17,5.18,3.467
2023-02-25,1011010201,花菜类,44.994,44.994,0.0,381.9428,2,8.4887,5.4225
2023-02-25,1011010402,水生根茎类,41.824,41.824,0.0,263.336,3,6.2963,4.4757
2023-02-25,1011010501,茄类,10.979000000000001,10.979000000000001,0.0,146.848,2,13.3754,8.8987
2023-02-25,1011010504,辣椒类,170.605,170.605,0.0,1135.4307999999999,13,6.6553,4.0784
2023-02-25,1011010801,食用菌,115.867,115.867,0.0,828.0384,9,7.1465,4.5482
2023-02-26,1011010101,花叶类,243.01,243.01,0.0,1119.8628,20,4.6083,2.8853
2023-02-26,1011010201,花菜类,47.396,47.396,0.0,399.69719999999995,2,8.4331,5.5075
2023-02-26,1011010402,水生根茎类,34.64,34.64,0.0,208.272,2,6.0125,3.7631
2023-02-26,1011010501,茄类,14.041,14.041,0.0,187.376,3,13.3449,9.7357
2023-02-26,1011010504,辣椒类,149.738,149.738,0.0,1029.0994,12,6.8727,4.4561
2023-02-26,1011010801,食用菌,92.628,92.628,0.0,565.7202,9,6.1074,3.8261
2023-02-27,1011010101,花叶类,136.926,136.926,0.0,716.2076,15,5.2306,3.1012
2023-02-27,1011010201,花菜类,13.221,13.221,0.0,121.63319999999999,1,9.2,6.31
2023-02-27,1011010402,水生根茎类,13.331,13.331,0.0,102.8589,3,7.7158,5.3981
2023-02-27,1011010501,茄类,8.846,8.846,0.0,122.39,3,13.8356,9.9675
2023-02-27,1011010504,辣椒类,88.884,88.884,0.0,630.237,13,7.0905,4.671
2023-02-27,1011010801,食用菌,65.006,65.006,0.0,484.6718,9,7.4558,4.7889
2023-02-28,1011010101,花叶类,115.968,115.968,0.0,595.5288,20,5.1353,2.9403
2023-02-28,1011010201,花菜类,27.118000000000002,27.118000000000002,0.0,232.05519999999999,2,8.5573,5.7012
2023-02-28,1011010402,水生根茎类,21.011000000000003,21.011000000000003,0.0,147.9436,3,7.0412,4.5333
2023-02-28,1011010501,茄类,7.007,7.007,0.0,95.17200000000001,3,13.5824,9.4349
2023-02-28,1011010504,辣椒类,96.706,96.706,0.0,640.2149,13,6.6202,4.4941
2023-02-28,1011010801,食用菌,61.482,61.482,0.0,467.255,9,7.5999,4.9284
2023-03-01,1011010101,花叶类,139.125,139.125,0.0,646.8802,17,4.6496,2.6674
2023-03-01,1011010201,花菜类,23.979999999999997,23.979999999999997,0.0,201.82079999999996,2,8.4162,5.9661
2023-03-01,1011010402,水生根茎类,15.748000000000001,15.748000000000001,0.0,103.2176,3,6.5543,4.4132
2023-03-01,1011010501,茄类,9.504,9.504,0.0,127.974,2,13.4653,8.9585
2023-03-01,1011010504,辣椒类,105.90599999999999,105.90599999999999,0.0,692.6093,14,6.5398,4.3857
2023-03-01,1011010801,食用菌,73.717,73.717,0.0,451.175,9,6.1204,4.0223
2023-03-02,1011010101,花叶类,131.001,131.001,0.0,596.3764,17,4.5525,2.6809
2023-03-02,1011010201,花菜类,28.182000000000002,28.182000000000002,0.0,229.3188,2,8.137,6.0596
2023-03-02,1011010402,水生根茎类,21.735,21.735,0.0,125.45080000000002,3,5.7718,3.8961
2023-03-02,1011010501,茄类,7.568,7.568,0.0,101.838,3,13.4564,8.4881
2023-03-02,1011010504,辣椒类,114.103,114.103,0.0,691.0813999999999,11,6.0566,3.878
2023-03-02,1011010801,食用菌,62.870000000000005,62.870000000000005,0.0,420.9732,9,6.6959,4.4095
2023-03-03,1011010101,花叶类,152.142,152.142,0.0,653.421,16,4.2948,2.3641
2023-03-03,1011010201,花菜类,34.915,34.915,0.0,296.80899999999997,2,8.5009,6.3802
2023-03-03,1011010402,水生根茎类,29.054000000000002,29.054000000000002,0.0,202.7784,3,6.9794,4.5134
2023-03-03,1011010501,茄类,13.904,13.904,0.0,191.194,3,13.751,8.7089
2023-03-03,1011010504,辣椒类,128.81799999999998,128.81799999999998,0.0,806.4022,11,6.26,4.3052
2023-03-03,1011010801,食用菌,90.386,90.386,0.0,571.3522,10,6.3212,4.022
2023-03-04,1011010101,花叶类,163.918,163.918,0.0,806.0904,19,4.9176,2.6355
2023-03-04,1011010201,花菜类,33.769,33.769,0.0,300.7808,2,8.907,6.5164
2023-03-04,1011010402,水生根茎类,34.038000000000004,34.038000000000004,0.0,215.8544,3,6.3416,4.0266
2023-03-04,1011010501,茄类,12.627,12.627,0.0,174.536,3,13.8224,8.788
2023-03-04,1011010504,辣椒类,142.301,142.301,0.0,1150.7004,12,8.0864,5.3454
2023-03-04,1011010801,食用菌,105.25,105.25,0.0,766.8696,10,7.2862,4.6804
2023-03-05,1011010101,花叶类,178.49099999999999,178.49099999999999,0.0,905.5032000000001,17,5.0731,2.6018
2023-03-05,1011010201,花菜类,47.699,47.699,0.0,418.282,2,8.7692,6.4901
2023-03-05,1011010402,水生根茎类,31.386000000000003,31.386000000000003,0.0,224.152,3,7.1418,4.6459
2023-03-05,1011010501,茄类,15.741,16.193,0.452,189.766,3,12.054,8.9521
2023-03-05,1011010504,辣椒类,132.344,132.344,0.0,909.4034,10,6.8715,4.5922
2023-03-05,1011010801,食用菌,84.307,85.307,1.0,622.0672000000001,9,7.3495,4.5694
2023-03-06,1011010101,花叶类,107.018,107.018,0.0,564.683,15,5.2765,2.9587
2023-03-06,1011010201,花菜类,23.166,23.166,0.0,193.05349999999999,2,8.3335,6.2151
2023-03-06,1011010402,水生根茎类,18.411,18.411,0.0,171.57920000000001,4,9.3194,6.7702
2023-03-06,1011010501,茄类,10.117,10.569,0.452,121.404,2,12.0,8.6464
2023-03-06,1011010504,辣椒类,96.60900000000001,96.60900000000001,0.0,623.4412,11,6.4532,4.2393
2023-03-06,1011010801,食用菌,54.979,54.979,0.0,385.4932,9,7.0116,4.4237
2023-03-07,1011010101,花叶类,125.449,125.449,0.0,656.1414,20,5.2303,2.8699
2023-03-07,1011010201,花菜类,31.21,31.21,0.0,262.69219999999996,2,8.4169,6.3942
2023-03-07,1011010402,水生根茎类,19.542,19.542,0.0,117.2768,3,6.0013,3.8127
2023-03-07,1011010501,茄类,8.469,8.469,0.0,102.358,3,12.0862,7.6655
2023-03-07,1011010504,辣椒类,100.437,100.437,0.0,612.61,10,6.0994,3.9122
2023-03-07,1011010801,食用菌,71.957,71.957,0.0,435.3456,8,6.0501,3.8992
2023-03-08,1011010101,花叶类,119.807,119.807,0.0,643.408,15,5.3704,2.8386
2023-03-08,1011010201,花菜类,22.18,22.18,0.0,182.4823,2,8.2274,5.789
2023-03-08,1011010402,水生根茎类,17.906,17.906,0.0,165.754,4,9.2569,6.5186
2023-03-08,1011010501,茄类,9.434000000000001,11.717,2.283,116.274,2,12.2617,7.4726
2023-03-08,1011010504,辣椒类,105.092,105.092,0.0,650.0384,11,6.1854,4.3053
2023-03-08,1011010801,食用菌,65.41,65.41,0.0,514.4908,10,7.8656,4.9211
2023-03-09,1011010101,花叶类,121.336,121.336,0.0,654.349,19,5.3929,2.7488
2023-03-09,1011010201,花菜类,22.245,22.245,0.0,192.2475,2,8.6423,5.9456
2023-03-09,1011010402,水生根茎类,22.284,22.284,0.0,193.61960000000002,3,8.6887,5.752
2023-03-09,1011010501,茄类,7.751,7.751,0.0,94.816,3,12.2327,7.8478
2023-03-09,1011010504,辣椒类,105.856,105.856,0.0,572.2188,11,5.4056,4.0812
2023-03-09,1011010801,食用菌,44.888000000000005,44.888000000000005,0.0,306.0208,9,6.8174,4.4707
2023-03-10,1011010101,花叶类,131.927,131.927,0.0,648.4096,16,4.9149,2.6726
2023-03-10,1011010201,花菜类,12.423,12.423,0.0,89.0407,2,7.1674,5.1643
2023-03-10,1011010402,水生根茎类,21.612000000000002,21.612000000000002,0.0,199.6761,4,9.2391,6.4357
2023-03-10,1011010501,茄类,14.024000000000001,14.024000000000001,0.0,168.288,2,12.0,7.4721
2023-03-10,1011010504,辣椒类,150.26,150.26,0.0,873.9848,12,5.8165,4.0534
2023-03-10,1011010801,食用菌,71.43299999999999,71.43299999999999,0.0,392.6698,8,5.497,3.9452
2023-03-11,1011010101,花叶类,222.762,222.762,0.0,1083.1219,17,4.8622,2.4591
2023-03-11,1011010201,花菜类,15.802,15.802,0.0,134.5872,1,8.5171,5.0
2023-03-11,1011010402,水生根茎类,38.49,38.49,0.0,282.375,4,7.3363,4.5572
2023-03-11,1011010501,茄类,20.211,20.211,0.0,243.46400000000003,3,12.0461,6.7235
2023-03-11,1011010504,辣椒类,179.657,179.657,0.0,979.7095999999999,10,5.4532,4.1337
2023-03-11,1011010801,食用菌,116.774,116.774,0.0,800.9232000000001,10,6.8588,4.4884
2023-03-12,1011010101,花叶类,195.971,195.971,0.0,1100.2228,16,5.6142,2.777
2023-03-12,1011010201,花菜类,19.536,19.536,0.0,148.20520000000002,1,7.5863,5.03
2023-03-12,1011010402,水生根茎类,33.314,33.314,0.0,245.4164,4,7.3668,4.364
2023-03-12,1011010501,茄类,18.27,18.27,0.0,222.062,3,12.1545,7.0539
2023-03-12,1011010504,辣椒类,157.361,157.361,0.0,1132.8704,9,7.1992,5.1177
2023-03-12,1011010801,食用菌,109.27199999999999,109.27199999999999,0.0,754.2053999999999,10,6.9021,4.995
2023-03-13,1011010101,花叶类,135.094,135.094,0.0,808.0492,14,5.9814,2.7213
2023-03-13,1011010201,花菜类,10.596,10.596,0.0,82.5348,1,7.7892,4.95
2023-03-13,1011010402,水生根茎类,18.418,18.418,0.0,168.4948,4,9.1484,5.8515
2023-03-13,1011010501,茄类,12.187999999999999,12.187999999999999,0.0,147.89000000000001,3,12.1341,6.936
2023-03-13,1011010504,辣椒类,93.967,93.967,0.0,645.86,11,6.8733,4.6743
2023-03-13,1011010801,食用菌,55.527,55.527,0.0,368.9812,8,6.6451,4.203
2023-03-14,1011010101,花叶类,140.076,140.076,0.0,775.7157,17,5.5378,2.9014
2023-03-14,1011010201,花菜类,9.076,9.076,0.0,75.3118,1,8.2979,4.04
2023-03-14,1011010402,水生根茎类,9.612,9.612,0.0,73.21600000000001,3,7.6171,4.7916
2023-03-14,1011010501,茄类,11.759,11.759,0.0,141.882,3,12.0658,7.0612
2023-03-14,1011010504,辣椒类,104.067,104.067,0.0,674.1788,12,6.4783,4.3035
2023-03-14,1011010801,食用菌,46.835,46.835,0.0,318.1024,8,6.792,4.302
2023-03-15,1011010101,花叶类,171.809,171.809,0.0,783.2144000000001,18,4.5586,2.4135
2023-03-15,1011010201,花菜类,9.683,9.683,0.0,74.5004,1,7.6939,4.55
2023-03-15,1011010402,水生根茎类,17.683,17.683,0.0,170.46240000000003,4,9.6399,6.3293
2023-03-15,1011010501,茄类,8.037,8.037,0.0,97.33200000000001,3,12.1105,7.2136
2023-03-15,1011010504,辣椒类,105.561,105.561,0.0,789.2112,9,7.4764,4.2864
2023-03-15,1011010801,食用菌,81.886,81.886,0.0,569.4752000000001,9,6.9545,4.4683
2023-03-16,1011010101,花叶类,190.911,190.911,0.0,941.0738,14,4.9294,2.4565
2023-03-16,1011010201,花菜类,31.584,31.584,0.0,270.4886,2,8.5641,6.4856
2023-03-16,1011010402,水生根茎类,25.921,25.921,0.0,218.994,4,8.4485,5.4223
2023-03-16,1011010501,茄类,11.892,11.892,0.0,142.704,2,12.0,6.7265
2023-03-16,1011010504,辣椒类,102.213,102.213,0.0,770.1924,10,7.5352,4.4141
2023-03-16,1011010801,食用菌,89.875,89.875,0.0,550.5578,10,6.1258,4.1203
2023-03-17,1011010101,花叶类,238.58,238.58,0.0,1216.5276000000001,14,5.099,2.7243
2023-03-17,1011010201,花菜类,48.093,48.607,0.514,429.9589,2,8.9387,6.8228
2023-03-17,1011010402,水生根茎类,46.065,46.065,0.0,387.4644,4,8.4113,5.7578
2023-03-17,1011010501,茄类,16.576,16.576,0.0,199.714,3,12.0484,7.2567
2023-03-17,1011010504,辣椒类,158.28,158.456,0.176,1160.7596,10,7.3388,4.759
2023-03-17,1011010801,食用菌,136.726,136.726,0.0,771.3922,9,5.6419,3.785
2023-03-18,1011010101,花叶类,289.075,292.075,3.0,1625.233,13,5.6038,2.8427
2023-03-18,1011010201,花菜类,59.217,59.217,0.0,568.8216,2,9.6057,6.9739
2023-03-18,1011010402,水生根茎类,52.936,53.936,1.0,410.33,4,7.808,4.8251
2023-03-18,1011010501,茄类,29.56,29.936,0.376,358.116,3,12.1134,6.9449
2023-03-18,1011010504,辣椒类,186.57999999999998,189.57999999999998,3.0,1352.2498,9,7.2009,4.1256
2023-03-18,1011010801,食用菌,147.687,147.687,0.0,967.3797000000001,9,6.5502,4.1141
2023-03-19,1011010101,花叶类,247.36599999999999,251.51,4.144,1169.2348,10,4.7385,2.478
2023-03-19,1011010201,花菜类,49.399,49.399,0.0,478.3444,2,9.6833,7.3616
2023-03-19,1011010402,水生根茎类,41.768,41.768,0.0,349.794,4,8.3747,5.0871
2023-03-19,1011010501,茄类,26.328,26.328,0.0,317.498,3,12.0593,6.6688
2023-03-19,1011010504,辣椒类,173.339,173.558,0.219,1222.8512,8,7.066,4.0981
2023-03-19,1011010801,食用菌,125.119,126.374,1.255,980.9429000000001,9,7.8525,4.8415
2023-03-20,1011010101,花叶类,195.663,197.663,2.0,915.4564,13,4.681,2.4636
2023-03-20,1011010201,花菜类,37.566,37.566,0.0,341.82710000000003,2,9.0994,7.0604
2023-03-20,1011010402,水生根茎类,22.990000000000002,22.990000000000002,0.0,253.93,4,11.0452,7.0027
2023-03-20,1011010501,茄类,9.431,10.568999999999999,1.138,114.074,3,12.0853,6.8683
2023-03-20,1011010504,辣椒类,119.286,119.843,0.557,868.7901999999999,8,7.3005,3.9691
2023-03-20,1011010801,食用菌,74.011,74.725,0.714,577.7082,9,7.9375,4.9769
2023-03-21,1011010101,花叶类,193.124,194.386,1.262,873.6736,16,4.5496,2.6385
2023-03-21,1011010201,花菜类,35.803,36.716,0.913,323.4612,2,9.0286,7.6475
